order_item_id,order_id,product_id,quantity,price_per_unit
5269,2724,65,1,212.85
5270,1079,89,8,138.52
5271,3264,56,10,283.18
5272,4476,45,10,330.39
5273,3991,34,3,308.11
5274,2247,11,5,80.11
5275,132,38,10,185.95
5276,3630,56,3,164.94
5277,1561,87,9,150.95
5278,3328,97,7,306.36
5279,4920,45,4,32.0
5280,3201,37,8,78.1
5281,3284,16,8,494.72
5282,3075,67,6,295.4
5283,118,18,7,73.44
5284,3654,50,2,69.27
5285,3197,50,3,386.68
5286,4425,52,7,13.86
5287,1554,40,10,265.83
5288,2213,52,9,301.3
5289,3384,62,1,71.22
5290,3028,49,3,421.2
5291,4023,88,5,31.95
5292,516,47,8,476.4
5293,1690,12,3,167.92
5294,2241,23,4,176.7
5295,2799,96,7,417.26
5296,6,67,6,375.11
5297,4281,80,5,304.1
5298,513,58,3,62.92
5299,464,44,3,14.04
5300,2949,94,4,171.92
5301,719,25,2,262.37
5302,3044,53,1,171.4
5303,1884,37,3,128.68
5304,1040,93,2,13.25
5305,698,19,10,142.73
5306,2115,96,4,365.51
5307,2271,90,2,147.71
5308,254,69,8,260.88
5309,2173,89,4,343.65
5310,3815,62,10,383.41
5311,1239,89,5,32.11
5312,1218,13,2,219.27
5313,4350,19,4,55.44
5314,4032,80,10,434.09
5315,4236,11,9,63.43
5316,127,6,10,197.6
5317,2546,21,7,178.46
5318,3795,67,10,379.86
5319,3566,28,6,187.19
5320,3879,58,5,390.39
5321,2842,17,7,114.47
5322,2462,65,9,475.67
5323,1178,26,8,413.74
5324,1222,41,5,154.76
5325,1522,17,6,109.27
5326,957,9,8,485.3
5327,4564,97,3,281.23
5328,2713,6,4,133.37
5329,2995,30,9,370.75
5330,1530,66,8,87.83
5331,2147,57,7,241.68
5332,3111,49,1,270.82
5333,4427,70,8,156.62
5334,4101,58,2,364.25
5335,1060,8,8,163.57
5336,592,88,4,361.22
5337,3196,72,6,306.05
5338,842,48,3,204.1
5339,781,85,1,245.57
5340,2422,92,2,135.89
5341,2158,29,1,321.43
5342,998,2,7,49.99
5343,2345,46,3,299.53
5344,4895,49,5,182.74
5345,3780,40,5,466.47
5346,1750,9,10,399.89
5347,3923,13,2,344.93
5348,2969,30,4,411.16
5349,2267,75,8,90.67
5350,3541,79,8,23.96
5351,207,97,1,375.69
5352,2479,29,5,157.75
5353,4913,64,6,372.06
5354,4447,90,6,408.72
5355,3387,81,2,369.49
5356,4289,65,2,420.56
5357,3901,66,7,36.31
5358,1072,15,6,290.62
5359,1258,64,10,135.01
5360,3739,56,4,262.33
5361,4023,37,10,435.07
5362,1726,28,2,88.49
5363,1526,30,10,167.53
5364,4561,6,8,16.75
5365,3691,27,2,490.47
5366,4304,28,7,282.23
5367,2537,59,8,364.3
5368,4067,33,1,234.93
5369,1812,52,7,211.45
5370,2894,52,1,11.83
5371,3681,49,3,89.41
5372,4503,20,2,434.07
5373,1483,88,9,72.26
5374,4760,28,9,213.52
5375,4401,22,8,282.24
5376,2143,98,8,75.5
5377,2142,91,4,303.36
5378,1619,2,5,363.74
5379,2951,83,10,499.17
5380,3530,73,3,334.51
5381,301,52,7,333.47
5382,3253,5,5,276.11
5383,1898,13,3,109.17
5384,2168,27,6,265.32
5385,2271,75,9,54.87
5386,4267,85,5,490.91
5387,3548,45,2,85.47
5388,2142,24,2,24.25
5389,3186,96,4,239.16
5390,724,61,1,160.4
5391,1848,49,5,316.7
5392,4334,13,2,347.76
5393,2770,75,6,463.6
5394,4526,81,6,290.63
5395,2114,22,2,315.11
5396,4094,74,4,461.48
5397,1709,98,7,104.78
5398,3227,44,10,253.31
5399,4005,52,8,219.56
5400,4034,61,8,189.39
5401,1718,47,9,218.32
5402,1710,100,5,53.76
5403,2105,77,2,296.56
5404,1803,100,9,21.51
5405,4487,84,9,401.73
5406,1468,56,8,428.93
5407,1573,26,10,307.4
5408,4015,52,2,188.03
5409,226,5,2,46.75
5410,1835,79,2,173.81
5411,4307,1,5,148.7
5412,1629,53,5,254.7
5413,1281,98,2,138.16
5414,4793,78,1,52.65
5415,4298,51,2,402.11
5416,3150,100,5,414.5
5417,4962,3,5,421.23
5418,4939,74,2,177.89
5419,3943,29,9,334.13
5420,220,49,8,310.42
5421,4689,49,8,336.49
5422,3172,58,3,489.13
5423,4785,87,7,67.9
5424,1485,98,4,234.45
5425,3542,40,4,340.57
5426,469,47,9,401.23
5427,4650,73,8,490.65
5428,2187,47,10,492.25
5429,849,86,6,187.34
5430,3637,80,4,86.91
5431,4006,60,1,68.09
5432,2750,40,10,56.98
5433,3822,87,8,110.74
5434,1499,94,7,12.26
5435,4803,55,9,176.76
5436,4165,71,9,435.07
5437,4509,54,2,27.12
5438,4291,44,10,242.4
5439,2841,65,7,493.29
5440,3923,76,5,416.35
5441,1594,53,5,143.06
5442,4065,7,3,197.51
5443,1232,63,7,421.43
5444,3476,98,6,301.32
5445,2162,95,6,263.94
5446,3173,50,10,137.05
5447,4779,82,5,486.5
5448,642,45,6,422.56
5449,1955,36,8,454.49
5450,2620,83,1,361.28
5451,1063,33,1,389.58
5452,1978,57,8,93.13
5453,46,72,5,342.82
5454,4295,79,7,164.26
5455,1860,83,10,136.76
5456,222,31,8,404.32
5457,2863,36,9,434.78
5458,267,99,8,267.24
5459,3069,30,9,115.8
5460,4372,48,7,294.37
5461,1529,93,10,69.22
5462,3335,77,7,158.44
5463,4300,6,5,407.6
5464,240,61,4,234.71
5465,454,36,2,182.36
5466,3165,28,3,407.29
5467,2110,4,6,60.65
5468,1157,53,6,263.1
5469,4367,58,10,221.62
5470,1656,38,7,238.97
5471,3499,35,7,433.25
5472,306,32,4,426.87
5473,1119,63,4,412.9
5474,4673,80,8,139.58
5475,2750,77,3,393.45
5476,4716,37,2,36.15
5477,728,3,3,317.86
5478,3574,6,8,404.06
5479,903,88,10,170.67
5480,3210,39,9,138.56
5481,3781,61,10,320.59
5482,1657,67,4,497.96
5483,178,55,2,139.16
5484,1761,42,8,432.48
5485,3041,35,8,268.77
5486,1724,44,1,473.46
5487,2818,86,3,210.85
5488,1522,98,8,24.21
5489,3306,68,8,173.72
5490,3854,8,8,51.75
5491,4439,88,2,471.31
5492,4913,24,4,442.69
5493,3270,13,4,289.29
5494,1044,25,8,236.24
5495,2982,77,10,265.25
5496,2438,87,2,352.94
5497,1697,32,8,211.5
5498,4101,58,1,173.89
5499,4138,100,1,249.75
5500,542,98,1,317.7
5501,3314,83,6,68.36
5502,246,55,5,30.01
5503,294,59,9,110.44
5504,4407,88,5,226.27
5505,2203,66,4,404.71
5506,1868,33,9,422.3
5507,2878,60,4,222.1
5508,2692,85,5,348.15
5509,60,38,5,313.89
5510,3926,24,9,38.3
5511,82,25,2,434.77
5512,4540,65,4,398.01
5513,3195,33,4,372.28
5514,678,55,8,374.66
5515,2668,96,10,256.26
5516,2188,34,5,445.49
5517,4513,72,10,451.49
5518,4814,28,1,107.95
5519,1526,81,1,235.97
5520,3046,56,1,423.92
5521,2804,20,7,313.46
5522,444,16,6,87.89
5523,310,17,10,474.31
5524,3295,49,4,117.28
5525,4919,22,4,185.53
5526,3274,46,5,484.84
5527,2006,4,8,302.65
5528,4860,16,6,144.84
5529,493,24,8,112.16
5530,1339,4,2,81.53
5531,4992,46,4,55.77
5532,2674,1,1,153.18
5533,1643,11,9,78.62
5534,320,98,7,467.31
5535,1035,8,5,268.89
5536,1020,89,1,287.64
5537,459,45,5,270.04
5538,3673,28,9,185.87
5539,3977,77,8,443.64
5540,4808,68,3,142.74
5541,2700,82,6,125.98
5542,860,48,2,272.53
5543,3982,19,4,384.7
5544,1132,56,5,427.46
5545,4808,46,2,257.18
5546,1513,47,6,326.8
5547,3431,100,9,393.89
5548,650,44,6,299.96
5549,1997,7,9,70.73
5550,3468,94,10,170.89
5551,2485,34,9,232.21
5552,847,87,6,17.3
5553,2410,66,9,148.05
5554,944,92,6,371.18
5555,4182,74,3,330.66
5556,2361,53,5,30.12
5557,2724,4,8,467.06
5558,3384,77,6,179.87
5559,2887,77,4,190.45
5560,2725,66,9,48.12
5561,508,65,3,335.38
5562,3659,57,6,157.01
5563,3703,81,8,467.55
5564,2225,48,10,438.2
5565,3031,37,2,71.83
5566,4214,58,3,427.25
5567,4808,32,8,302.11
5568,316,3,8,40.44
5569,2335,43,6,303.92
5570,2329,71,5,288.9
5571,3409,60,5,461.79
5572,865,56,7,74.96
5573,4618,44,7,332.91
5574,4003,16,3,171.65
5575,4802,29,6,451.8
5576,1383,100,8,221.15
5577,2159,80,1,194.05
5578,1016,20,3,250.5
5579,3955,51,6,106.7
5580,515,37,6,474.73
5581,1655,36,2,253.25
5582,405,8,6,148.63
5583,2987,44,9,127.92
5584,2374,46,6,315.02
5585,2755,47,7,402.7
5586,1008,55,9,478.59
5587,1759,27,6,399.22
5588,3963,90,7,213.23
5589,443,72,10,184.5
5590,64,39,10,54.91
5591,4119,54,1,153.91
5592,651,61,2,191.57
5593,2701,88,8,283.99
5594,1300,12,10,233.83
5595,1897,29,7,282.43
5596,379,100,10,344.01
5597,1988,9,7,27.66
5598,4717,67,9,277.7
5599,201,12,1,190.59
5600,4521,26,10,48.36
5601,885,48,4,94.87
5602,1326,52,5,33.76
5603,1556,88,4,356.73
5604,4675,56,4,254.89
5605,349,24,1,336.19
5606,1935,70,9,321.78
5607,4250,22,2,284.2
5608,1731,68,5,148.83
5609,3685,67,2,378.82
5610,3377,99,8,221.82
5611,2036,96,5,441.53
5612,1107,95,1,276.4
5613,2450,66,2,100.94
5614,1527,96,7,223.13
5615,3939,36,3,366.69
5616,3384,40,5,425.63
5617,2111,60,9,105.12
5618,1364,98,8,303.64
5619,3557,53,4,226.75
5620,2681,67,2,344.72
5621,4503,61,8,414.15
5622,2477,35,10,287.57
5623,2549,50,9,228.47
5624,724,40,5,198.17
5625,4996,28,10,312.14
5626,2744,32,2,407.08
5627,2706,56,7,162.37
5628,1182,26,10,146.78
5629,1251,81,7,398.2
5630,4779,98,1,424.98
5631,4632,49,5,385.18
5632,4827,50,7,214.97
5633,4255,9,2,334.03
5634,4406,24,3,292.5
5635,1196,32,3,140.48
5636,4590,63,3,101.01
5637,430,29,8,111.82
5638,3982,91,9,389.03
5639,437,50,2,109.84
5640,3389,63,5,356.35
5641,4267,42,8,255.71
5642,422,34,6,170.65
5643,3155,88,6,341.13
5644,3682,85,7,329.35
5645,3047,59,9,198.83
5646,18,7,6,175.29
5647,1080,51,8,329.31
5648,2140,82,5,470.91
5649,2163,28,7,458.59
5650,1357,60,1,190.15
5651,880,33,7,184.01
5652,2059,33,3,30.73
5653,2391,20,2,490.54
5654,4179,56,8,132.53
5655,818,48,3,34.85
5656,2669,11,10,55.42
5657,4323,45,1,404.19
5658,3350,48,2,125.36
5659,2594,71,6,34.33
5660,718,81,5,494.56
5661,1521,24,10,255.35
5662,3898,55,7,358.01
5663,1678,24,8,339.09
5664,391,100,5,73.14
5665,1675,71,2,10.77
5666,333,96,9,311.65
5667,635,95,8,31.18
5668,2979,20,3,305.54
5669,4332,35,6,234.97
5670,2421,75,7,187.31
5671,4904,3,6,425.15
5672,3876,3,3,182.16
5673,3517,13,2,402.87
5674,1766,41,9,412.6
5675,367,40,1,317.48
5676,3926,94,6,70.52
5677,329,55,2,15.31
5678,1255,18,2,206.71
5679,4815,59,5,176.18
5680,1648,59,2,148.43
5681,3662,31,3,31.43
5682,2014,11,10,71.87
5683,2311,32,2,98.01
5684,3482,53,6,205.09
5685,355,23,4,108.61
5686,709,53,6,176.48
5687,182,54,3,132.77
5688,2670,43,6,83.4
5689,3743,18,1,340.48
5690,3320,81,8,376.22
5691,1180,59,6,65.24
5692,64,46,7,279.43
5693,342,55,10,11.34
5694,3788,10,2,486.02
5695,682,90,9,54.74
5696,3139,59,10,109.28
5697,1477,31,6,401.72
5698,1538,74,4,382.52
5699,1896,3,6,143.6
5700,2310,94,10,353.42
5701,671,54,6,241.81
5702,460,57,10,155.43
5703,1191,14,9,121.33
5704,1212,35,3,204.01
5705,2172,53,9,394.22
5706,2711,95,2,291.03
5707,1169,93,1,159.25
5708,531,42,5,276.74
5709,269,100,6,58.28
5710,4971,29,4,149.37
5711,2991,93,4,119.89
5712,3414,26,4,13.19
5713,3949,91,6,352.95
5714,1586,60,1,11.42
5715,4426,37,2,208.75
5716,2159,30,8,465.25
5717,271,82,3,56.99
5718,3789,2,5,226.01
5719,912,24,6,354.84
5720,1390,71,4,432.68
5721,4632,96,8,55.34
5722,4417,48,7,269.3
5723,3720,49,10,227.78
5724,302,46,10,56.25
5725,1940,89,10,127.1
5726,567,8,6,363.34
5727,4831,11,7,307.22
5728,4491,25,4,361.56
5729,604,63,10,113.82
5730,3079,37,8,23.69
5731,4933,92,5,364.11
5732,354,50,6,355.06
5733,2425,46,3,489.77
5734,2737,74,4,466.38
5735,3020,60,1,335.33
5736,3131,48,1,292.51
5737,3211,24,1,239.8
5738,2625,55,3,329.75
5739,1494,58,2,294.67
5740,1312,53,1,382.44
5741,3138,95,2,69.43
5742,3573,66,1,372.36
5743,217,78,4,223.64
5744,27,76,2,298.89
5745,4684,1,9,42.95
5746,3829,7,1,437.46
5747,1114,64,7,336.72
5748,4321,4,6,465.24
5749,4292,60,8,413.41
5750,4062,7,2,145.99
5751,4823,60,3,351.85
5752,4150,17,2,61.54
5753,2752,55,10,455.29
5754,2507,56,1,482.43
5755,3684,26,6,481.26
5756,2966,50,10,346.06
5757,4857,22,3,28.09
5758,985,27,6,206.62
5759,4661,95,8,400.57
5760,4348,86,10,95.61
5761,368,7,8,184.89
5762,3477,60,5,440.85
5763,4301,54,8,102.68
5764,4435,16,9,74.05
5765,926,63,8,138.45
5766,3681,37,8,231.05
5767,1956,48,10,464.97
5768,2729,84,9,160.38
5769,4400,31,6,199.45
5770,4741,76,8,378.35
5771,1454,45,3,388.78
5772,658,79,4,40.18
5773,3113,33,7,323.8
5774,1009,20,7,406.83
5775,917,74,2,288.61
5776,4795,74,4,113.3
5777,1958,87,1,114.31
5778,626,32,9,244.41
5779,1776,6,6,324.28
5780,4345,17,9,400.94
5781,3912,48,4,125.36
5782,2716,23,7,347.88
5783,437,18,10,341.01
5784,4497,63,5,245.23
5785,1015,15,3,283.68
5786,3304,76,10,106.51
5787,3018,16,8,123.07
5788,1354,17,3,293.71
5789,678,57,8,260.23
5790,2750,2,4,288.15
5791,2269,88,8,193.03
5792,455,41,6,483.06
5793,4055,93,8,392.68
5794,4609,11,8,157.32
5795,608,17,5,113.72
5796,2616,27,6,131.34
5797,627,9,6,252.53
5798,260,76,3,450.97
5799,3764,21,1,313.26
5800,4224,5,4,196.46
5801,3057,58,6,495.99
5802,1528,79,5,106.57
5803,4724,13,7,272.56
5804,3774,1,9,273.18
5805,2659,3,7,290.59
5806,2231,30,10,325.18
5807,2234,35,2,39.62
5808,553,3,5,81.49
5809,3988,100,10,242.23
5810,1581,45,5,422.33
5811,1231,15,1,62.33
5812,4298,10,9,277.39
5813,3406,79,10,324.34
5814,1755,20,10,130.26
5815,3673,42,4,269.05
5816,4119,82,2,59.37
5817,2662,92,8,28.42
5818,1546,39,8,191.02
5819,436,83,2,436.62
5820,3376,37,3,198.33
5821,2474,43,6,149.08
5822,1333,1,3,481.14
5823,1889,44,5,398.59
5824,1390,19,4,289.11
5825,33,63,2,377.87
5826,2017,86,5,122.25
5827,3154,50,1,459.98
5828,2790,34,8,345.74
5829,415,54,1,400.09
5830,2047,74,9,428.08
5831,631,7,8,293.26
5832,2929,14,7,103.04
5833,1094,10,5,319.88
5834,700,95,3,10.22
5835,1397,22,5,320.22
5836,3995,44,7,43.01
5837,4216,6,10,175.34
5838,2074,86,2,269.1
5839,2751,35,2,103.96
5840,1615,56,7,186.23
5841,102,18,9,176.87
5842,4893,9,6,453.35
5843,2618,71,2,225.23
5844,811,86,6,366.24
5845,4496,22,10,39.18
5846,2697,23,5,300.4
5847,1395,11,10,432.77
5848,841,84,5,88.42
5849,4776,78,5,256.85
5850,2378,15,5,13.35
5851,689,28,9,481.12
5852,3251,74,10,102.88
5853,992,37,3,211.97
5854,1261,1,2,416.14
5855,251,14,8,157.97
5856,352,20,1,313.45
5857,4146,83,5,353.9
5858,3571,80,9,261.61
5859,4265,51,7,188.35
5860,2436,70,2,348.61
5861,1204,60,3,470.35
5862,4915,16,4,334.42
5863,3745,86,6,475.22
5864,834,54,5,478.73
5865,4725,16,6,103.78
5866,1225,93,2,284.28
5867,209,13,2,103.44
5868,4239,41,3,116.69
5869,2944,52,9,386.08
5870,1932,38,3,276.14
5871,102,94,3,82.3
5872,2063,51,3,471.91
5873,3905,11,4,499.55
5874,1296,2,3,163.44
5875,2074,21,4,273.08
5876,3613,6,8,242.3
5877,243,40,3,313.35
5878,1622,84,10,378.13
5879,4043,82,7,357.08
5880,3849,39,1,485.96
5881,4090,63,3,46.77
5882,3677,84,6,97.45
5883,2393,89,1,20.03
5884,1792,90,1,442.41
5885,3035,10,1,347.08
5886,4902,92,8,483.6
5887,1185,37,8,404.12
5888,1127,45,5,99.59
5889,2838,38,2,224.07
5890,4357,76,4,300.83
5891,3977,56,4,294.66
5892,2614,90,3,117.57
5893,848,71,3,399.57
5894,4189,74,4,454.84
5895,1571,86,3,390.76
5896,3764,71,7,262.83
5897,3917,95,1,144.36
5898,1903,46,8,388.9
5899,1893,11,9,310.96
5900,3009,75,4,44.68
5901,661,93,7,344.03
5902,4860,24,2,328.89
5903,2612,32,5,356.48
5904,468,45,1,409.4
5905,28,64,8,193.73
5906,4576,71,5,287.51
5907,4734,79,10,398.26
5908,3273,26,6,233.47
5909,4134,54,7,71.37
5910,580,31,9,467.84
5911,2666,75,6,45.75
5912,2108,71,5,372.53
5913,2277,96,3,89.81
5914,3038,75,6,174.96
5915,1607,25,1,373.82
5916,552,45,5,57.17
5917,3388,27,6,63.77
5918,816,4,10,211.25
5919,2529,44,2,339.54
5920,3514,30,7,380.59
5921,4960,2,6,369.65
5922,2063,9,8,126.3
5923,1167,19,4,137.8
5924,3440,90,8,423.21
5925,3819,6,4,442.92
5926,1414,28,9,64.9
5927,4227,11,8,40.93
5928,4312,80,10,377.56
5929,2895,40,8,373.44
5930,2623,18,2,44.6
5931,1321,57,6,474.52
5932,3467,32,8,446.66
5933,1782,10,2,159.85
5934,1687,31,2,449.86
5935,4384,65,7,89.37
5936,1973,7,7,368.68
5937,2739,75,5,339.93
5938,216,4,4,408.88
5939,4363,13,9,402.57
5940,1995,91,7,155.94
5941,3050,92,2,341.98
5942,365,17,2,255.39
5943,2495,10,5,21.63
5944,715,58,1,76.01
5945,2145,55,2,218.06
5946,4507,61,9,228.35
5947,1570,24,2,147.96
5948,4970,74,8,432.32
5949,89,27,3,481.7
5950,2295,25,5,335.5
5951,2096,28,4,160.33
5952,1063,14,1,211.57
5953,544,6,1,154.17
5954,3237,1,2,15.87
5955,2395,15,4,69.76
5956,2755,47,6,480.42
5957,3730,74,5,75.25
5958,3870,98,3,345.47
5959,1048,87,4,302.43
5960,2928,55,8,73.93
5961,698,63,7,399.51
5962,629,91,9,402.36
5963,4915,98,9,471.06
5964,4541,64,9,454.05
5965,3719,63,7,243.3
5966,3588,48,2,116.69
5967,3936,60,2,73.11
5968,1746,78,9,51.17
5969,4701,29,10,233.67
5970,1317,6,5,258.27
5971,1842,5,5,187.01
5972,4809,33,6,177.38
5973,4107,53,9,406.16
5974,693,83,8,415.87
5975,1830,36,2,273.89
5976,251,64,10,332.09
5977,2554,94,1,131.51
5978,877,45,8,404.38
5979,4178,43,10,104.43
5980,4660,14,9,322.4
5981,1954,85,7,362.94
5982,271,47,5,415.35
5983,4923,25,4,295.93
5984,3671,11,10,164.94
5985,255,53,4,263.12
5986,3445,59,1,78.73
5987,447,95,8,482.13
5988,612,99,6,106.64
5989,4579,85,5,101.1
5990,2838,46,6,362.3
5991,1795,87,6,140.82
5992,296,58,9,357.02
5993,3385,59,8,352.29
5994,4124,68,9,486.3
5995,4816,22,3,487.73
5996,868,98,1,372.73
5997,3732,100,3,342.78
5998,75,36,1,386.82
5999,2543,64,2,493.71
6000,1424,38,7,61.77
6001,3634,47,8,273.33
6002,128,36,2,471.88
6003,189,89,5,280.46
6004,3350,62,2,265.69
6005,2107,35,3,480.37
6006,1033,99,5,157.3
6007,4077,8,5,285.85
6008,3395,61,2,66.34
6009,129,16,9,236.96
6010,113,30,4,86.94
6011,3795,100,1,349.54
6012,2407,29,1,237.15
6013,1103,40,7,333.11
6014,4343,73,10,438.68
6015,2101,77,1,379.83
6016,468,34,4,261.58
6017,829,60,8,315.92
6018,4098,76,10,79.94
6019,3310,74,3,148.98
6020,183,37,9,69.39
6021,1570,8,2,260.71
6022,2363,32,3,131.26
6023,2166,46,7,409.64
6024,794,66,2,91.37
6025,3009,77,2,449.79
6026,3889,8,1,130.41
6027,1983,98,8,142.7
6028,1267,46,7,404.97
6029,3843,38,1,486.53
6030,2709,27,7,77.66
6031,749,84,3,110.7
6032,599,44,5,63.52
6033,545,15,10,419.62
6034,222,82,3,23.61
6035,95,63,2,131.44
6036,3294,84,10,109.91
6037,271,47,3,96.5
6038,2534,34,3,326.9
6039,3473,57,4,376.65
6040,2995,26,9,140.1
6041,1115,41,7,68.76
6042,3354,14,6,337.36
6043,4677,92,10,162.43
6044,1161,53,2,271.63
6045,2699,41,4,224.91
6046,2595,69,3,206.72
6047,1043,93,10,190.68
6048,4374,14,5,427.24
6049,4756,85,5,484.07
6050,1499,25,3,105.48
6051,4548,48,10,122.7
6052,2850,66,1,349.9
6053,2731,83,3,258.91
6054,248,44,1,463.77
6055,4062,41,1,437.7
6056,4166,12,10,346.2
6057,3696,28,6,137.03
6058,2415,17,6,98.61
6059,3878,64,8,246.39
6060,2337,100,5,287.09
6061,2168,76,4,26.62
6062,3500,37,1,33.92
6063,72,50,10,270.72
6064,4187,18,7,155.85
6065,3559,17,8,188.44
6066,2991,27,8,236.69
6067,1867,72,6,452.57
6068,2378,84,7,20.14
6069,825,18,2,20.85
6070,2083,4,8,87.01
6071,2953,33,6,368.26
6072,4941,56,1,55.36
6073,3557,8,10,418.59
6074,1824,19,5,239.68
6075,3608,73,3,204.6
6076,1115,47,2,356.26
6077,2431,26,2,345.96
6078,466,28,3,192.15
6079,1894,96,10,155.6
6080,4895,66,9,136.74
6081,2191,20,8,282.84
6082,2929,20,4,219.42
6083,4091,76,5,289.26
6084,2151,44,5,306.2
6085,2903,92,10,183.48
6086,3739,94,9,439.16
6087,1420,58,4,365.57
6088,4039,91,5,343.72
6089,1178,57,2,269.25
6090,1088,19,5,452.1
6091,1323,28,10,482.85
6092,3229,86,3,243.14
6093,839,60,7,459.88
6094,2217,91,1,385.56
6095,2268,6,5,366.92
6096,3191,44,6,58.66
6097,1339,71,7,123.39
6098,651,16,1,181.61
6099,1113,91,3,270.63
6100,4941,21,1,243.65
6101,2392,87,6,297.95
6102,1391,68,3,226.75
6103,3441,63,8,399.35
6104,1496,27,10,113.0
6105,2171,28,4,411.76
6106,3743,25,3,360.57
6107,4261,28,10,214.93
6108,4739,24,2,414.19
6109,2824,16,1,15.84
6110,3108,1,8,226.1
6111,1353,9,5,104.92
6112,2060,90,9,198.83
6113,4664,86,7,485.91
6114,2813,28,8,43.46
6115,2921,61,4,64.59
6116,216,46,3,12.11
6117,4652,72,4,42.09
6118,3713,29,1,335.98
6119,4656,47,1,243.39
6120,1717,30,8,230.15
6121,1866,14,3,310.03
6122,1580,36,2,373.62
6123,4237,44,1,447.92
6124,1310,88,8,338.22
6125,3057,78,1,267.49
6126,3375,70,1,10.13
6127,482,61,3,94.68
6128,4594,84,8,51.84
6129,1284,97,2,266.0
6130,2288,45,3,130.2
6131,2649,73,7,388.49
6132,1077,31,4,46.94
6133,2686,80,10,262.89
6134,3806,45,2,235.52
6135,3650,80,1,106.87
6136,1611,2,9,267.63
6137,465,56,1,444.13
6138,2319,9,8,174.75
6139,1387,94,5,69.66
6140,1811,4,1,227.41
6141,4475,55,8,328.32
6142,4225,90,8,169.03
6143,4434,44,1,297.97
6144,4711,97,2,158.79
6145,354,38,10,416.13
6146,3586,23,4,201.51
6147,2387,87,7,72.69
6148,1459,65,7,478.16
6149,856,70,2,151.14
6150,1101,6,5,398.68
6151,1852,84,9,142.49
6152,2654,6,5,454.27
6153,1198,14,8,439.6
6154,2137,85,4,465.24
6155,4955,26,10,453.08
6156,874,55,7,230.07
6157,275,57,9,448.26
6158,4586,87,7,286.18
6159,2949,69,6,228.79
6160,618,97,2,36.75
6161,3578,59,3,489.39
6162,2374,12,9,229.32
6163,1935,84,10,230.51
6164,2598,28,8,241.63
6165,594,21,5,291.75
6166,898,56,5,184.62
6167,4896,67,3,463.89
6168,2120,32,8,277.83
6169,2216,57,1,153.44
6170,3953,81,10,108.44
6171,2823,9,9,420.62
6172,3058,51,10,97.43
6173,3540,90,10,78.39
6174,412,100,4,337.43
6175,1303,61,4,482.31
6176,4066,16,3,188.46
6177,3964,24,2,85.61
6178,2042,1,1,280.76
6179,2797,59,9,432.64
6180,2859,76,2,190.03
6181,1163,91,5,99.0
6182,3182,49,1,13.38
6183,4421,93,1,438.98
6184,2734,63,9,114.3
6185,4963,6,4,25.1
6186,2201,10,4,412.69
6187,3324,44,4,71.25
6188,4224,42,7,368.82
6189,4392,35,10,446.11
6190,4933,57,8,410.02
6191,227,95,8,402.62
6192,3492,6,1,254.37
6193,3092,13,5,395.72
6194,2028,57,1,496.5
6195,2276,94,10,48.88
6196,4000,40,5,106.52
6197,4587,57,2,333.56
6198,3126,31,9,456.11
6199,3756,56,3,438.74
6200,2931,62,8,402.0
6201,51,95,6,134.93
6202,3070,65,7,220.25
6203,4289,20,5,382.55
6204,4092,40,2,144.29
6205,4007,65,6,442.37
6206,521,33,2,365.64
6207,4951,65,9,240.36
6208,3427,27,5,346.16
6209,1410,11,3,76.81
6210,1793,74,10,418.9
6211,4294,21,2,163.88
6212,196,2,8,352.35
6213,1007,28,3,334.29
6214,56,38,5,474.56
6215,2119,100,6,215.76
6216,3957,10,6,416.72
6217,2179,15,8,328.45
6218,3112,50,1,155.38
6219,3422,71,10,420.53
6220,4725,11,2,206.92
6221,2541,48,8,329.92
6222,4027,86,8,378.4
6223,3273,48,8,362.59
6224,3153,52,5,245.52
6225,3229,6,9,182.87
6226,69,65,6,426.44
6227,1145,76,7,162.32
6228,2627,24,2,250.6
6229,509,37,10,315.37
6230,4255,64,9,75.84
6231,4574,65,8,498.07
6232,3835,47,5,372.8
6233,1162,22,1,221.25
6234,4539,47,1,212.94
6235,4976,22,10,415.17
6236,3830,87,4,326.22
6237,3538,88,5,27.0
6238,3113,62,3,159.59
6239,3538,26,10,28.34
6240,1329,12,5,131.11
6241,1590,12,9,351.19
6242,4643,31,4,412.19
6243,648,14,2,402.48
6244,4165,34,1,206.24
6245,2062,65,9,168.46
6246,4285,64,6,192.05
6247,2372,46,3,289.06
6248,855,44,2,145.48
6249,3376,78,8,468.84
6250,2839,59,9,113.45
6251,597,58,10,441.05
6252,1637,84,9,233.58
6253,730,85,4,170.81
6254,3256,55,10,221.69
6255,2028,85,4,405.86
6256,4446,92,10,184.15
6257,4401,56,5,43.46
6258,4374,19,6,472.83
6259,3171,6,2,304.0
6260,4778,15,7,73.17
6261,3479,78,5,320.57
6262,3449,91,3,300.04
6263,3223,88,9,149.14
6264,3536,68,6,419.89
6265,3976,76,8,103.71
6266,3944,73,10,444.36
6267,399,12,1,74.25
6268,4051,10,10,381.91
6269,2563,93,3,419.98
6270,1540,70,8,87.83
6271,1054,16,6,322.1
6272,4687,6,5,450.53
6273,3136,22,5,409.6
6274,2218,54,3,83.75
6275,769,51,6,218.26
6276,1779,81,4,304.8
6277,2891,5,9,86.27
6278,1546,94,3,197.8
6279,2647,31,9,54.76
