order_id,customer_id,order_date,total_amount,status
2499,848,2024-02-22,1353.75,Pending
2500,230,2024-08-27,1432.86,Shipped
2501,969,2024-03-02,1726.63,Delivered
2502,295,2024-05-01,1497.96,Cancelled
2503,134,2024-12-23,873.99,Shipped
2504,615,2024-12-14,446.82,Delivered
2505,745,2024-06-19,1360.83,Cancelled
2506,185,2024-08-22,828.88,Shipped
2507,30,2024-07-13,594.58,Delivered
2508,242,2024-04-15,1243.01,Shipped
2509,379,2024-05-29,1174.15,Cancelled
2510,88,2024-11-20,40.43,Shipped
2511,893,2024-02-26,660.03,Cancelled
2512,704,2024-10-27,440.19,Cancelled
2513,726,2024-06-26,858.12,Delivered
2514,75,2024-07-30,208.65,Pending
2515,54,2024-05-18,679.07,Shipped
2516,483,2024-05-22,1818.29,Pending
2517,6,2024-06-16,522.24,Cancelled
2518,310,2024-02-19,1955.5,Delivered
2519,136,2024-09-15,1936.75,Pending
2520,595,2024-10-05,375.16,Shipped
2521,516,2024-09-20,995.82,Delivered
2522,899,2024-09-12,946.81,Pending
2523,325,2024-07-27,1426.31,Cancelled
2524,146,2024-04-30,535.6,Delivered
2525,46,2024-04-19,1957.46,Cancelled
2526,893,2024-05-19,1947.28,Delivered
2527,766,2024-07-03,733.97,Cancelled
2528,290,2024-12-02,1807.53,Delivered
2529,628,2024-05-13,1662.59,Delivered
2530,530,2024-06-11,639.76,Shipped
2531,324,2024-04-05,1479.0,Cancelled
2532,783,2024-07-29,1901.1,Cancelled
2533,55,2024-11-21,394.06,Pending
2534,236,2024-09-25,382.62,Cancelled
2535,267,2024-03-22,343.84,Cancelled
2536,447,2024-03-17,249.73,Cancelled
2537,42,2025-01-24,894.21,Cancelled
2538,469,2024-03-25,996.12,Shipped
2539,127,2024-03-15,712.22,Shipped
2540,890,2024-11-03,582.55,Shipped
2541,768,2024-03-02,1027.3,Delivered
2542,577,2025-01-27,1783.97,Shipped
2543,598,2024-11-07,1996.05,Pending
2544,539,2024-08-28,1538.36,Shipped
2545,427,2024-07-02,1842.42,Shipped
2546,787,2024-12-15,1006.26,Pending
2547,909,2024-11-04,670.74,Delivered
2548,698,2025-01-08,1963.04,Pending
2549,404,2024-03-07,759.65,Pending
2550,858,2024-09-03,660.61,Pending
2551,84,2024-05-16,931.26,Cancelled
2552,465,2024-07-17,1264.15,Delivered
2553,609,2024-10-29,1322.85,Delivered
2554,994,2024-07-22,106.82,Cancelled
2555,333,2025-01-22,1895.89,Shipped
2556,217,2024-08-25,1729.29,Delivered
2557,331,2024-10-02,1600.33,Pending
2558,561,2024-09-11,1904.76,Cancelled
2559,95,2024-10-25,809.74,Shipped
2560,246,2024-11-17,1930.8,Cancelled
2561,92,2024-06-12,60.61,Shipped
2562,167,2024-09-27,789.24,Cancelled
2563,292,2024-05-05,1301.39,Shipped
2564,124,2024-12-22,611.12,Cancelled
2565,754,2024-04-13,1616.58,Delivered
2566,926,2024-03-09,1376.22,Shipped
2567,368,2024-05-13,1337.73,Delivered
2568,525,2024-06-26,415.75,Cancelled
2569,907,2024-12-26,788.42,Delivered
2570,577,2024-09-20,1208.67,Pending
2571,775,2024-07-18,856.62,Delivered
2572,629,2024-03-25,388.98,Cancelled
2573,96,2024-08-21,100.07,Delivered
2574,997,2024-10-24,937.78,Shipped
2575,664,2024-04-30,1378.75,Shipped
2576,954,2024-02-29,1000.74,Pending
2577,298,2024-12-22,947.07,Pending
2578,929,2024-10-21,1607.06,Delivered
2579,153,2024-08-03,1968.69,Delivered
2580,862,2024-11-15,512.33,Cancelled
2581,303,2024-11-04,1145.7,Pending
2582,940,2024-04-26,109.29,Pending
2583,523,2024-10-18,861.33,Pending
2584,476,2024-05-25,1328.49,Delivered
2585,364,2024-11-04,524.62,Pending
2586,788,2025-02-06,1016.82,Pending
2587,759,2025-01-04,1329.93,Shipped
2588,806,2024-09-02,380.77,Cancelled
2589,47,2024-02-12,184.92,Delivered
2590,322,2025-01-14,1182.67,Cancelled
2591,776,2024-11-29,1347.11,Delivered
2592,350,2024-02-24,1934.1,Shipped
2593,217,2025-01-17,386.47,Delivered
2594,893,2024-04-09,1353.35,Cancelled
2595,548,2024-04-06,55.47,Cancelled
2596,120,2024-10-21,46.34,Cancelled
2597,472,2025-01-07,1389.78,Cancelled
2598,311,2024-07-20,1244.63,Delivered
2599,708,2024-05-21,1354.13,Cancelled
2600,824,2024-04-09,619.26,Shipped
2601,139,2024-06-22,47.47,Pending
2602,836,2024-10-05,51.45,Shipped
2603,880,2024-08-19,73.09,Cancelled
2604,665,2024-10-23,307.41,Shipped
2605,447,2025-02-05,1687.34,Shipped
2606,89,2024-04-01,615.82,Cancelled
2607,152,2024-02-12,958.5,Pending
2608,120,2024-06-18,348.89,Shipped
2609,757,2025-01-04,1411.14,Cancelled
2610,483,2024-06-16,58.86,Cancelled
2611,600,2024-06-03,500.41,Delivered
2612,584,2024-09-08,1662.31,Cancelled
2613,53,2024-12-25,681.02,Pending
2614,646,2024-04-12,1698.31,Cancelled
2615,426,2024-12-24,1700.26,Delivered
2616,38,2024-09-19,985.24,Cancelled
2617,526,2024-08-27,1190.26,Cancelled
2618,238,2025-01-11,1434.29,Pending
2619,433,2025-01-17,1161.28,Pending
2620,275,2025-02-03,1787.9,Cancelled
2621,911,2024-08-15,957.21,Cancelled
2622,638,2025-01-31,1879.15,Delivered
2623,460,2024-12-12,1401.08,Pending
2624,166,2024-09-08,590.26,Shipped
2625,481,2025-01-09,700.82,Shipped
2626,520,2024-03-19,455.01,Delivered
2627,944,2024-11-13,1212.16,Cancelled
2628,135,2024-10-02,1768.68,Cancelled
2629,983,2024-04-03,845.38,Delivered
2630,816,2024-03-04,955.2,Shipped
2631,637,2025-01-05,430.27,Pending
2632,684,2024-11-29,976.12,Shipped
2633,205,2024-12-17,329.5,Cancelled
2634,104,2024-05-28,1591.1,Cancelled
2635,311,2024-08-09,484.74,Pending
2636,19,2024-10-31,730.4,Delivered
2637,366,2024-05-18,1360.32,Shipped
2638,848,2024-10-02,1721.73,Pending
2639,827,2024-11-18,146.06,Cancelled
2640,117,2024-09-05,1242.77,Pending
2641,576,2024-05-27,463.71,Delivered
2642,349,2024-07-31,1574.07,Pending
2643,789,2024-06-06,1757.87,Delivered
2644,918,2024-07-08,319.33,Pending
2645,724,2024-02-10,119.84,Cancelled
2646,819,2024-06-02,925.13,Pending
2647,999,2024-04-16,229.67,Pending
2648,844,2024-09-22,1133.7,Pending
2649,172,2024-05-15,1267.25,Shipped
2650,933,2025-02-06,736.04,Delivered
2651,726,2024-08-03,894.21,Cancelled
2652,751,2024-03-20,1743.58,Shipped
2653,663,2024-08-14,740.2,Shipped
2654,126,2024-11-15,1700.22,Cancelled
2655,993,2024-09-08,843.18,Pending
2656,252,2025-01-30,1672.93,Cancelled
2657,350,2024-05-16,587.78,Shipped
2658,88,2024-10-30,546.71,Cancelled
2659,370,2024-08-11,1266.29,Shipped
2660,156,2024-12-13,1511.35,Cancelled
2661,807,2025-01-15,471.8,Cancelled
2662,424,2024-04-18,1837.68,Cancelled
2663,975,2024-03-11,1707.73,Delivered
2664,967,2024-05-20,78.93,Shipped
2665,789,2024-07-24,39.7,Pending
2666,87,2024-03-10,689.84,Cancelled
2667,791,2024-08-04,345.36,Pending
2668,403,2024-04-20,1523.2,Shipped
2669,925,2024-08-20,1157.62,Delivered
2670,430,2024-06-18,815.97,Delivered
2671,739,2024-09-03,1490.54,Delivered
2672,9,2024-02-27,1657.47,Shipped
2673,718,2024-12-19,819.8,Shipped
2674,909,2024-05-24,1097.96,Cancelled
2675,715,2024-06-21,703.6,Cancelled
2676,795,2024-12-15,410.65,Delivered
2677,87,2024-04-04,93.2,Delivered
2678,400,2024-10-07,1455.7,Shipped
2679,533,2024-12-28,1984.01,Delivered
2680,219,2025-01-22,203.78,Delivered
2681,534,2024-04-19,694.6,Shipped
2682,24,2024-07-22,75.22,Delivered
2683,248,2024-07-31,1667.81,Delivered
2684,744,2025-01-09,857.04,Pending
2685,750,2024-12-30,138.69,Delivered
2686,266,2024-07-24,1261.44,Delivered
2687,127,2024-10-06,114.51,Pending
2688,460,2025-01-31,609.96,Pending
2689,465,2024-08-22,691.18,Shipped
2690,825,2024-08-28,1496.6,Shipped
2691,359,2024-10-18,612.42,Shipped
2692,732,2024-10-06,767.78,Shipped
2693,108,2024-08-03,669.14,Shipped
2694,843,2024-09-25,1561.53,Cancelled
2695,101,2024-09-06,310.18,Cancelled
2696,849,2024-08-30,835.86,Pending
2697,64,2024-08-06,861.28,Shipped
2698,488,2025-02-08,445.27,Pending
2699,379,2024-08-09,1360.11,Cancelled
2700,603,2024-06-16,1126.76,Cancelled
2701,893,2024-06-01,542.11,Cancelled
2702,652,2024-05-27,858.38,Cancelled
2703,706,2024-06-15,1863.45,Cancelled
2704,750,2024-08-26,1947.08,Shipped
2705,148,2024-05-19,1021.46,Cancelled
2706,729,2025-01-17,926.27,Pending
2707,712,2024-08-02,441.03,Cancelled
2708,34,2024-11-29,1498.06,Delivered
2709,944,2024-06-02,1904.61,Cancelled
2710,113,2024-03-06,259.32,Delivered
2711,42,2024-05-10,1055.1,Pending
2712,381,2024-05-26,623.75,Delivered
2713,311,2024-02-10,602.08,Pending
2714,811,2024-03-24,302.88,Cancelled
2715,50,2025-01-30,1874.9,Delivered
2716,911,2024-10-03,581.29,Shipped
2717,839,2025-02-02,1484.53,Pending
2718,126,2024-04-01,1104.12,Pending
2719,892,2024-11-15,108.47,Cancelled
2720,587,2025-02-06,633.21,Cancelled
2721,922,2024-09-21,688.89,Cancelled
2722,487,2024-11-03,1672.23,Shipped
2723,781,2024-05-01,294.27,Cancelled
2724,780,2024-07-19,910.86,Cancelled
2725,153,2025-01-19,1735.36,Delivered
2726,92,2025-01-30,1603.63,Cancelled
2727,397,2024-02-10,480.99,Cancelled
2728,348,2024-11-03,1091.17,Cancelled
2729,754,2024-06-15,569.2,Pending
2730,887,2024-09-29,347.92,Pending
2731,586,2024-07-26,1267.62,Delivered
2732,575,2024-04-19,1297.42,Pending
2733,198,2024-11-05,1911.23,Pending
2734,981,2024-08-03,1149.08,Shipped
2735,769,2024-06-17,962.15,Pending
2736,124,2024-10-23,1323.34,Shipped
2737,986,2024-03-04,57.57,Shipped
2738,252,2024-11-06,1662.79,Cancelled
2739,87,2024-09-21,1617.7,Delivered
2740,412,2024-04-30,1186.01,Cancelled
2741,883,2024-05-16,1869.02,Delivered
2742,448,2024-07-04,377.41,Pending
2743,881,2025-01-21,1065.25,Cancelled
2744,264,2024-05-15,200.23,Pending
2745,555,2024-08-27,352.95,Shipped
2746,188,2024-09-30,526.0,Pending
2747,158,2024-02-19,627.45,Cancelled
2748,695,2024-03-23,355.0,Delivered
2749,186,2024-04-08,73.8,Pending
2750,306,2024-12-31,792.08,Delivered
2751,146,2024-05-27,837.39,Delivered
2752,265,2024-12-31,763.52,Pending
2753,54,2024-09-01,421.07,Shipped
2754,505,2024-05-30,1027.07,Cancelled
2755,973,2024-12-10,247.86,Pending
2756,326,2024-06-02,940.35,Cancelled
2757,68,2024-08-12,978.66,Cancelled
2758,649,2024-09-30,482.81,Pending
2759,276,2024-05-13,1117.07,Pending
2760,253,2024-07-21,1530.7,Shipped
2761,312,2024-11-14,1145.13,Cancelled
2762,86,2024-12-11,1695.63,Shipped
2763,802,2024-10-25,1936.46,Delivered
2764,554,2024-06-23,1970.91,Shipped
2765,551,2024-07-16,1906.17,Cancelled
2766,43,2024-03-26,21.98,Cancelled
2767,985,2025-01-31,1662.16,Delivered
2768,669,2025-01-18,1944.72,Pending
2769,62,2024-03-07,1868.34,Cancelled
2770,280,2024-06-27,1203.78,Cancelled
2771,360,2024-07-17,1688.03,Shipped
2772,600,2024-09-11,1684.55,Delivered
2773,47,2024-12-16,339.6,Pending
2774,308,2024-07-14,197.64,Pending
2775,851,2024-04-01,296.51,Delivered
2776,900,2024-11-08,875.29,Delivered
2777,906,2024-03-31,1370.56,Delivered
2778,651,2024-11-07,537.49,Cancelled
2779,280,2025-01-31,506.94,Delivered
2780,350,2024-05-12,437.04,Delivered
2781,17,2025-01-11,1829.76,Shipped
2782,662,2025-01-22,1846.07,Cancelled
2783,5,2024-03-04,1804.86,Shipped
2784,424,2025-02-08,1120.47,Cancelled
2785,781,2024-12-20,797.73,Pending
2786,807,2024-08-07,1755.91,Pending
2787,552,2024-02-19,81.28,Cancelled
2788,689,2024-10-21,264.36,Cancelled
2789,848,2024-07-20,1210.6,Cancelled
2790,182,2024-06-18,1681.51,Pending
2791,128,2024-10-04,936.13,Shipped
2792,456,2024-05-16,38.54,Pending
2793,777,2024-08-28,576.65,Delivered
2794,197,2024-02-20,198.13,Delivered
2795,828,2025-01-10,1441.26,Shipped
2796,506,2024-06-10,1935.25,Pending
2797,288,2024-05-09,995.82,Shipped
2798,8,2024-03-19,408.25,Cancelled
2799,114,2024-07-05,1742.43,Cancelled
2800,175,2024-02-22,1112.53,Shipped
2801,67,2024-03-30,1184.57,Pending
2802,131,2024-11-09,534.06,Shipped
2803,903,2024-03-30,1055.7,Delivered
2804,197,2024-08-01,1698.38,Pending
2805,994,2024-10-12,1392.11,Delivered
2806,698,2025-02-01,1129.03,Cancelled
2807,3,2024-06-04,1877.02,Pending
2808,875,2024-05-12,1878.74,Cancelled
2809,865,2024-05-15,1990.31,Delivered
2810,125,2024-02-29,1366.74,Cancelled
2811,508,2024-05-01,735.71,Pending
2812,906,2024-12-30,1448.02,Pending
2813,285,2024-07-28,1838.42,Cancelled
2814,324,2024-10-28,30.22,Shipped
2815,343,2024-04-17,181.98,Pending
2816,756,2024-12-18,466.74,Cancelled
2817,981,2025-01-17,167.39,Shipped
2818,202,2025-01-28,345.67,Delivered
2819,65,2024-10-18,1259.47,Pending
2820,29,2024-11-12,970.33,Pending
2821,607,2024-11-26,1598.5,Delivered
2822,861,2025-01-26,515.81,Pending
2823,485,2024-08-18,491.95,Delivered
2824,853,2024-03-06,127.78,Delivered
2825,533,2024-09-04,1592.34,Pending
2826,795,2024-07-18,1207.93,Cancelled
2827,783,2024-10-12,209.43,Cancelled
2828,593,2024-10-17,267.16,Pending
2829,939,2024-04-11,86.02,Delivered
2830,912,2024-05-29,1698.43,Pending
2831,802,2024-06-03,272.52,Cancelled
2832,57,2024-08-04,616.91,Cancelled
2833,68,2025-01-12,221.62,Pending
2834,573,2025-01-13,123.36,Cancelled
2835,412,2024-06-24,209.74,Cancelled
2836,239,2024-07-20,1731.87,Pending
2837,465,2024-04-22,780.16,Cancelled
2838,902,2025-01-08,1248.02,Pending
2839,348,2024-03-04,1308.82,Pending
2840,465,2024-12-15,1044.08,Shipped
2841,111,2024-12-18,223.33,Pending
2842,608,2024-03-20,1583.04,Shipped
2843,927,2024-03-30,1154.96,Delivered
2844,364,2024-10-08,853.59,Cancelled
2845,191,2024-03-09,501.44,Pending
2846,62,2024-04-30,272.81,Cancelled
2847,526,2024-09-07,1920.29,Delivered
2848,319,2024-11-06,1175.66,Shipped
2849,151,2024-02-14,949.66,Delivered
2850,299,2024-08-17,750.28,Pending
2851,531,2024-09-07,1181.15,Shipped
2852,59,2025-01-03,490.03,Pending
2853,433,2024-04-21,700.76,Shipped
2854,656,2024-09-12,1818.83,Pending
2855,350,2025-01-25,394.92,Cancelled
2856,712,2024-08-16,1389.85,Cancelled
2857,615,2024-09-05,1390.98,Delivered
2858,631,2024-11-29,613.27,Delivered
2859,167,2024-12-14,227.6,Pending
2860,508,2024-02-27,454.42,Pending
2861,655,2025-01-25,461.59,Shipped
2862,478,2024-07-11,1255.36,Shipped
2863,493,2024-07-19,1474.48,Delivered
2864,827,2024-03-10,1485.36,Shipped
2865,410,2024-06-11,384.8,Pending
2866,372,2024-11-05,39.59,Delivered
2867,31,2025-01-16,1118.29,Shipped
2868,298,2024-06-04,892.01,Delivered
2869,45,2024-06-22,1951.11,Shipped
2870,203,2024-10-07,582.52,Shipped
2871,907,2025-01-08,538.76,Shipped
2872,348,2024-08-25,1698.12,Shipped
2873,183,2024-06-16,408.06,Shipped
2874,864,2024-08-26,538.34,Pending
2875,22,2024-07-13,1666.26,Shipped
2876,389,2024-07-04,1316.64,Pending
2877,347,2024-05-08,1873.51,Delivered
2878,468,2024-06-25,495.5,Delivered
2879,677,2024-07-26,359.29,Cancelled
2880,900,2024-06-14,1427.67,Pending
2881,148,2024-11-10,1767.79,Shipped
2882,814,2024-12-28,395.49,Cancelled
2883,712,2024-06-03,761.03,Cancelled
2884,652,2024-03-11,504.21,Pending
2885,782,2024-08-30,1239.74,Shipped
2886,875,2025-02-04,1080.23,Shipped
2887,336,2024-02-20,509.4,Delivered
2888,894,2024-04-13,270.39,Cancelled
2889,215,2024-10-10,1460.05,Cancelled
2890,810,2025-01-05,1333.73,Pending
2891,172,2024-09-09,1027.06,Delivered
2892,511,2024-10-30,1047.41,Shipped
2893,330,2024-08-29,1430.72,Cancelled
2894,733,2024-04-17,1912.39,Cancelled
2895,275,2024-06-19,1170.75,Pending
2896,213,2024-04-03,454.66,Shipped
2897,463,2024-03-09,1729.07,Cancelled
2898,224,2025-02-07,625.88,Cancelled
2899,586,2024-04-15,331.27,Delivered
2900,261,2025-01-29,1110.09,Shipped
2901,770,2024-10-23,186.38,Cancelled
2902,532,2024-08-30,716.12,Pending
2903,477,2024-11-08,1034.28,Delivered
2904,437,2024-09-05,913.28,Cancelled
2905,419,2024-07-06,747.67,Cancelled
2906,325,2024-07-26,560.58,Pending
2907,184,2024-09-22,894.54,Delivered
2908,661,2024-02-25,170.26,Pending
2909,302,2025-01-27,1688.35,Pending
2910,805,2025-02-02,567.32,Shipped
2911,101,2024-06-10,254.8,Delivered
2912,40,2024-12-28,1101.13,Delivered
2913,202,2024-10-04,1356.71,Delivered
2914,310,2024-05-24,1495.52,Delivered
2915,196,2024-07-09,1417.17,Shipped
2916,876,2024-09-24,1509.72,Delivered
2917,9,2025-02-01,1544.75,Delivered
2918,843,2024-11-12,706.33,Cancelled
2919,969,2024-10-01,823.4,Pending
2920,484,2024-08-31,1315.1,Shipped
2921,887,2024-11-30,807.06,Shipped
2922,741,2024-06-08,1503.29,Cancelled
2923,240,2024-04-17,1041.33,Cancelled
2924,740,2024-09-04,1632.51,Delivered
2925,811,2024-08-21,190.03,Shipped
2926,440,2025-01-19,1544.86,Cancelled
2927,215,2024-04-09,888.59,Pending
2928,384,2024-11-04,295.12,Shipped
2929,313,2024-12-31,1887.84,Pending
2930,512,2024-09-02,1624.59,Delivered
2931,348,2024-05-30,466.47,Cancelled
2932,703,2024-08-01,1510.2,Delivered
2933,334,2025-01-17,1182.17,Pending
2934,945,2024-02-22,295.49,Delivered
2935,582,2024-06-15,1267.08,Cancelled
2936,391,2024-04-08,424.33,Cancelled
2937,66,2024-02-26,1078.29,Shipped
2938,487,2024-05-13,235.1,Cancelled
2939,655,2024-03-10,1791.59,Pending
2940,176,2024-10-26,226.54,Shipped
2941,33,2024-05-04,1656.42,Cancelled
2942,28,2024-12-31,389.65,Pending
2943,934,2024-10-27,1926.73,Delivered
2944,211,2024-04-14,481.42,Pending
2945,466,2024-12-21,133.76,Pending
2946,176,2024-10-05,667.01,Cancelled
2947,401,2024-09-05,330.93,Pending
2948,133,2024-09-11,1082.18,Cancelled
2949,761,2025-01-10,156.15,Shipped
2950,134,2025-01-25,1743.49,Delivered
2951,443,2024-08-05,1639.43,Cancelled
2952,163,2024-03-15,1215.34,Delivered
2953,602,2024-12-12,421.89,Cancelled
2954,283,2024-11-19,419.37,Shipped
2955,457,2024-11-28,146.66,Cancelled
2956,620,2025-01-09,1618.98,Delivered
2957,933,2024-04-14,1147.07,Cancelled
2958,472,2024-04-30,936.14,Pending
2959,755,2024-11-24,200.38,Cancelled
2960,356,2024-04-10,1406.63,Delivered
2961,401,2025-01-30,1233.79,Shipped
2962,426,2024-02-15,513.29,Cancelled
2963,469,2024-04-29,781.64,Shipped
2964,716,2025-01-10,1145.86,Cancelled
2965,716,2024-07-26,1892.46,Shipped
2966,907,2024-07-06,1743.67,Delivered
2967,904,2024-08-30,1263.6,Delivered
2968,683,2024-07-27,1834.27,Shipped
2969,931,2024-06-01,997.11,Pending
2970,378,2024-03-29,171.54,Pending
2971,517,2024-12-10,1537.75,Delivered
2972,420,2024-07-29,912.85,Delivered
2973,213,2025-02-03,1022.01,Cancelled
2974,28,2025-01-12,164.93,Cancelled
2975,391,2024-11-25,700.44,Cancelled
2976,877,2024-08-13,404.92,Pending
2977,11,2024-09-07,516.2,Shipped
2978,335,2024-07-09,1347.19,Cancelled
2979,497,2024-04-01,933.49,Pending
2980,562,2024-07-24,1320.9,Cancelled
2981,144,2024-09-06,952.16,Delivered
2982,862,2024-11-07,339.51,Pending
2983,622,2024-10-23,219.02,Delivered
2984,128,2024-12-07,1078.61,Cancelled
2985,173,2024-06-19,173.62,Pending
2986,694,2024-04-21,561.04,Cancelled
2987,367,2024-08-09,372.32,Pending
2988,915,2024-04-04,1356.59,Shipped
2989,453,2024-09-01,1399.55,Pending
2990,400,2024-08-06,1386.89,Cancelled
2991,54,2024-11-21,1204.45,Pending
2992,791,2024-07-05,767.24,Shipped
2993,952,2024-02-20,514.41,Shipped
2994,205,2024-11-15,200.95,Cancelled
2995,29,2024-05-13,1978.8,Delivered
2996,841,2024-04-07,400.46,Pending
2997,226,2024-02-11,1918.32,Pending
2998,817,2024-08-23,1674.06,Shipped
2999,742,2025-01-28,350.75,Cancelled
3000,525,2024-08-14,233.21,Delivered
3001,331,2024-08-01,1132.87,Shipped
3002,640,2024-09-13,430.1,Cancelled
3003,962,2024-05-06,867.2,Shipped
3004,219,2024-12-27,229.65,Delivered
3005,178,2024-05-23,49.69,Delivered
3006,13,2024-07-27,790.59,Cancelled
3007,226,2024-03-11,150.71,Delivered
3008,666,2024-11-23,1255.34,Pending
3009,69,2024-02-11,1773.21,Cancelled
3010,309,2024-07-15,1539.74,Cancelled
3011,105,2024-04-19,1430.81,Shipped
3012,258,2024-10-24,1918.89,Delivered
3013,647,2024-09-04,1398.7,Shipped
3014,341,2024-05-07,367.16,Delivered
3015,872,2024-12-24,1339.41,Pending
3016,344,2024-05-05,54.94,Cancelled
3017,392,2024-05-22,1031.83,Shipped
3018,516,2024-10-13,1183.19,Pending
3019,239,2024-10-11,62.0,Pending
3020,317,2024-06-22,488.06,Cancelled
3021,776,2024-12-20,502.22,Pending
3022,62,2025-01-11,292.36,Cancelled
3023,304,2024-11-27,419.98,Cancelled
3024,210,2024-11-28,1291.24,Shipped
3025,946,2024-10-13,1456.11,Cancelled
3026,757,2024-11-08,1757.12,Shipped
3027,285,2024-07-01,648.73,Pending
3028,534,2024-08-13,1587.72,Cancelled
3029,664,2024-05-13,1629.17,Pending
3030,235,2024-06-20,1696.93,Delivered
3031,351,2025-01-19,499.65,Pending
3032,929,2024-07-23,1837.0,Shipped
3033,821,2024-04-16,1380.95,Shipped
3034,623,2024-04-23,1747.96,Delivered
3035,188,2024-10-18,895.87,Pending
3036,67,2024-03-30,1742.34,Pending
3037,977,2025-01-07,401.08,Shipped
3038,961,2024-12-17,424.36,Pending
3039,178,2025-01-04,1193.41,Shipped
3040,242,2024-12-30,1024.7,Cancelled
3041,743,2024-08-02,944.81,Shipped
3042,739,2024-08-21,411.12,Cancelled
3043,181,2024-10-16,1219.59,Delivered
3044,293,2024-11-12,1161.32,Shipped
3045,279,2024-12-02,1727.6,Cancelled
3046,82,2024-02-23,1903.01,Delivered
3047,408,2024-03-01,767.88,Cancelled
3048,452,2024-05-17,856.94,Cancelled
3049,779,2024-06-16,328.64,Cancelled
3050,21,2024-05-01,1528.62,Cancelled
3051,875,2024-06-19,184.8,Delivered
3052,610,2024-09-02,1083.65,Shipped
3053,264,2024-06-26,773.29,Delivered
3054,465,2024-11-09,580.79,Cancelled
3055,74,2024-09-22,679.8,Cancelled
3056,201,2024-08-09,326.35,Shipped
3057,5,2024-05-03,45.41,Delivered
3058,504,2024-03-03,821.02,Cancelled
3059,963,2025-02-08,801.41,Delivered
3060,394,2024-03-28,989.31,Pending
3061,419,2024-12-06,1772.3,Pending
3062,395,2024-08-06,1865.62,Shipped
3063,199,2024-05-04,1530.64,Delivered
3064,790,2024-11-24,1827.91,Delivered
3065,522,2024-10-13,1424.07,Delivered
3066,714,2024-10-25,134.26,Cancelled
3067,949,2024-12-25,859.6,Shipped
3068,249,2024-03-29,965.9,Delivered
3069,647,2024-04-15,1418.99,Pending
3070,715,2024-09-09,1338.04,Shipped
3071,268,2024-06-21,1218.76,Shipped
3072,261,2024-12-21,509.88,Shipped
3073,13,2025-02-02,251.13,Pending
3074,660,2024-12-19,1428.99,Cancelled
3075,408,2024-08-01,1418.02,Pending
3076,531,2025-02-01,1821.7,Cancelled
3077,170,2025-01-28,1662.9,Delivered
3078,709,2024-02-17,618.39,Cancelled
3079,601,2024-06-09,629.8,Cancelled
3080,771,2024-11-10,1755.27,Pending
3081,112,2024-04-12,1279.64,Delivered
3082,834,2024-12-11,302.57,Shipped
3083,953,2024-05-17,1501.61,Delivered
3084,7,2024-02-25,1974.31,Cancelled
3085,2,2024-12-01,211.8,Cancelled
3086,538,2024-11-17,845.35,Delivered
3087,751,2024-04-08,873.28,Shipped
3088,384,2024-06-16,389.07,Shipped
3089,203,2024-06-20,983.21,Pending
3090,462,2024-06-19,1142.84,Shipped
3091,191,2024-05-31,417.86,Shipped
3092,829,2025-01-26,1523.15,Delivered
3093,924,2024-07-17,1745.8,Cancelled
3094,642,2024-08-29,1827.68,Pending
3095,890,2024-09-30,1280.14,Pending
3096,301,2024-11-17,189.7,Pending
3097,284,2024-12-11,147.24,Pending
3098,600,2024-11-06,484.86,Cancelled
3099,689,2024-10-31,1525.86,Pending
3100,63,2024-05-05,546.84,Pending
3101,682,2024-09-20,1173.24,Pending
3102,100,2024-12-14,437.92,Pending
3103,385,2024-08-01,1213.91,Delivered
3104,955,2025-01-20,982.13,Delivered
3105,619,2025-01-29,870.32,Delivered
3106,699,2024-08-04,1782.5,Delivered
3107,837,2024-10-18,494.4,Delivered
3108,682,2024-02-24,808.97,Pending
3109,999,2024-06-01,724.94,Delivered
3110,826,2024-03-20,218.35,Cancelled
3111,892,2024-03-20,1402.65,Shipped
3112,27,2024-07-19,1211.78,Delivered
3113,974,2024-08-12,1404.54,Shipped
3114,378,2024-09-12,914.8,Cancelled
3115,528,2024-09-04,837.99,Shipped
3116,4,2025-01-05,1972.64,Delivered
3117,18,2024-03-06,1274.88,Pending
3118,993,2024-06-27,1618.96,Delivered
3119,695,2024-12-11,899.73,Cancelled
3120,410,2024-09-22,1483.63,Pending
3121,357,2024-07-21,867.27,Cancelled
3122,675,2024-10-13,1717.06,Pending
3123,752,2024-12-09,782.02,Shipped
3124,730,2025-01-09,303.46,Pending
3125,131,2024-05-29,1005.89,Pending
3126,309,2024-07-13,1668.06,Cancelled
3127,173,2025-01-11,1794.89,Pending
3128,494,2024-10-16,1332.03,Shipped
3129,250,2024-08-05,439.05,Pending
3130,109,2024-05-09,881.09,Pending
3131,165,2024-08-31,1859.43,Delivered
3132,925,2024-07-09,779.31,Delivered
3133,226,2024-12-31,1443.97,Cancelled
3134,975,2024-12-10,1797.07,Pending
3135,682,2025-01-13,288.8,Cancelled
3136,93,2024-06-21,1595.17,Delivered
3137,893,2024-07-05,463.14,Pending
3138,660,2024-10-02,699.59,Cancelled
3139,670,2024-02-12,1291.36,Cancelled
3140,828,2024-06-03,482.07,Delivered
3141,119,2024-05-27,596.13,Pending
3142,92,2024-08-26,693.67,Shipped
3143,763,2024-10-26,1885.18,Delivered
3144,131,2025-02-03,1709.59,Cancelled
3145,591,2025-01-22,1479.1,Delivered
3146,64,2024-05-21,1188.32,Shipped
3147,868,2024-11-24,788.53,Cancelled
